,CountryName,Year,Value,CountryCode,hash
186.2009,Sweden,2009,99.22109222,186,72ddd2
187.2009,Swaziland,2009,54.28448105,187,c985df
189.2009,Seychelles,2009,80.9788208,189,3d2d7b
190.2009,Syrian Arab Republic,2009,72.39067841,190,48a9fd
192.2009,Chad,2009,13.56925964,192,6c6b1b
194.2009,Thailand,2009,83.56484985,194,a2b7c1
195.2009,Tajikistan,2009,78.60051727,195,279c77
197.2009,Timor-Leste,2009,55.96508026,197,2d79f6
198.2009,Tonga,2009,117.0178528,198,e8a123
200.2009,Tunisia,2009,92.62663269,200,edf404
201.2009,Turkey,2009,76.18292999,201,d7153e
204.2009,Uganda,2009,24.20344925,204,e92904
205.2009,Ukraine,2009,93.59532166,205,c951ec
206.2009,Uruguay,2009,95.88423157,206,66b989
207.2009,United States,2009,94.96871948,207,768685
208.2009,Uzbekistan,2009,103.3397293,208,db800e
209.2009,St. Vincent and the Grenadines,2009,111.5479126,209,68d122
210.2009,"Venezuela, RB",2009,86.10405731,210,6cba5d
214.2009,West Bank and Gaza,2009,90.54721069,214,a0f1b4
215.2009,Samoa,2009,92.52097321,215,f56806
217.2009,South Africa,2009,95.20890045,217,35fda1
218.2009,"Congo, Dem. Rep.",2009,29.47941971,218,7c927d
1.201,Aruba,2010,98.29424286,1,f3a826
3.201,Afghanistan,2010,32.82917023,3,c69153
4.201,Angola,2010,25.47401047,4,a42522
7.201,Argentina,2010,95.18911743,7,354bf9
10.201,Antigua and Barbuda,2010,106.6963196,10,530670
11.201,Australia,2010,127.2657776,11,ceafb5
12.201,Austria,2010,96.56745148,12,593905
13.201,Azerbaijan,2010,98.03331757,13,213598
14.201,Burundi,2010,18.9556694,14,461758
15.201,Belgium,2010,103.5690079,15,5cb4c9
17.201,Burkina Faso,2010,18.91910934,17,e71b56
18.201,Bangladesh,2010,52.89794159,18,fa6c37
19.201,Bulgaria,2010,88.34230042,19,5c7772
20.201,Bahrain,2010,95.31719971,20,3ae11c
21.201,"Bahamas, The",2010,95.30271149,21,923c8a
23.201,Belarus,2010,105.1913986,23,027a12
24.201,Belize,2010,84.19223785,24,42ab0c
25.201,Bermuda,2010,85.35262299,25,027ed3
26.201,Bolivia,2010,77.3760376,26,a001af
28.201,Barbados,2010,106.1518173,28,93409a
29.201,Brunei Darussalam,2010,101.3183212,29,d1a713
30.201,Bhutan,2010,66.78858948,30,bb2254
33.201,Canada,2010,101.0904388,33,cd6a7b
34.201,Switzerland,2010,94.35121918,34,77dcd8
36.201,Chile,2010,90.47496033,36,349507
37.201,China,2010,83.53652191,37,d2eaf2
41.201,Colombia,2010,100.502182,41,2f7373
43.201,Cabo Verde,2010,95.74394989,43,07dee4
44.201,Costa Rica,2010,102.1927719,44,1bf429
45.201,Cuba,2010,88.64476013,45,c484b1
48.201,Cyprus,2010,91.9940033,48,852add
49.201,Czech Republic,2010,94.76313782,49,1fef42
50.201,Germany,2010,99.04003143,50,17d53e
52.201,Dominica,2010,101.361351,52,bc1cd4
53.201,Denmark,2010,120.0608215,53,89da12
54.201,Dominican Republic,2010,79.94158936,54,8a4bf1
55.201,Algeria,2010,97.13877106,55,bd6acc
56.201,Ecuador,2010,85.78801727,56,09f199
57.201,"Egypt, Arab Rep.",2010,74.43360138,57,ff11f8
58.201,Euro area,2010,106.1666794,58,a356c2
60.201,Spain,2010,126.0292587,60,20a8df
61.201,Estonia,2010,108.9928131,61,f0a96d
63.201,Finland,2010,109.7021408,63,c909b1
65.201,France,2010,110.5172577,65,e3772a
69.201,United Kingdom,2010,106.7246628,69,976912
73.201,"Gambia, The",2010,55.97040939,73,541212
76.201,Greece,2010,108.2225113,76,4902a4
77.201,Grenada,2010,109.3850479,77,dbf2a2
79.201,Guatemala,2010,61.961689,79,11760e
81.201,Guyana,2010,106.4114609,81,bc88a2
82.201,"Hong Kong SAR, China",2010,86.75324249,82,85a72d
83.201,Honduras,2010,80.89517975,83,5aa588
84.201,Croatia,2010,101.7889786,84,d7e045
86.201,Hungary,2010,99.14045715,86,f14e46
87.201,Indonesia,2010,78.80399323,87,35536a
89.201,India,2010,62.42800903,89,967ce3
90.201,Ireland,2010,123.8323975,90,eb2131
91.201,"Iran, Islamic Rep.",2010,78.9699707,91,e3f25e
93.201,Iceland,2010,110.4785919,93,b3c92e
94.201,Israel,2010,103.192688,94,4c197d
95.201,Italy,2010,99.78034973,95,ad79ef
96.201,Jamaica,2010,93.80957031,96,5eedd6
97.201,Jordan,2010,91.5320282,97,674027
98.201,Japan,2010,101.7065964,98,fcf29f
101.201,Kyrgyz Republic,2010,83.46144867,101,1407c0
104.201,St. Kitts and Nevis,2010,97.11669922,104,e01fa2
105.201,"Korea, Rep.",2010,96.55420685,105,89088f
108.201,Lao PDR,2010,40.67605972,108,ed2615
109.201,Lebanon,2010,75.01345062,109,5caa7f
112.201,St. Lucia,2010,94.64370728,112,b17b65
113.201,Liechtenstein,2010,100,113,b0ddce
114.201,Sri Lanka,2010,98.35521698,114,197042
115.201,Lesotho,2010,59.3183403,115,93b12b
116.201,Lithuania,2010,105.5132675,116,74a788
117.201,Luxembourg,2010,102.5458832,117,507672
118.201,Latvia,2010,97.64440918,118,c5f5bb
119.201,"Macao SAR, China",2010,93.32965851,119,eec526
121.201,Morocco,2010,58.04542923,121,32e087
123.201,Moldova,2010,89.02747345,123,9791bc
126.201,Mexico,2010,86.59549713,126,41937b
128.201,Middle income,2010,69.55219269,128,bf919c
129.201,"Macedonia, FYR",2010,81.05770874,129,a0b9ed
130.201,Mali,2010,34.90248108,130,daa6a4
131.201,Malta,2010,93.97197723,131,1a591a
132.201,Myanmar,2010,51.44012833,132,928b7c
133.201,Middle East & North Africa (developing only),2010,71.79962158,133,aaed09
134.201,Montenegro,2010,99.24385071,134,479fb3
135.201,Mongolia,2010,94.82447052,135,f54da3
137.201,Mozambique,2010,22.75643921,137,a40a9b
138.201,Mauritania,2010,18.69016075,138,85fa35
139.201,Mauritius,2010,94.98062134,139,26160d
140.201,Malawi,2010,31.08551979,140,0ce65b
141.201,Malaysia,2010,65.91983795,141,ff3ea3
142.201,North America,2010,94.35707855,142,247ce5
145.201,Niger,2010,11.12001991,145,6687e1
146.201,Nigeria,2010,41.16662979,146,9742d0
147.201,Nicaragua,2010,72.20850372,147,481264
148.201,Netherlands,2010,121.1185379,148,fb61c8
149.201,Norway,2010,112.29702,149,988455
150.201,Nepal,2010,59.56787872,150,0e1d58
151.201,New Zealand,2010,121.8230972,151,a2238e
153.201,Pakistan,2010,29.57165909,153,82d220
154.201,Panama,2010,72.64552307,154,1e36b3
155.201,Peru,2010,91.09088898,155,36c572
159.201,Poland,2010,96.5809021,159,5ff03b
160.201,Puerto Rico,2010,85.28204346,160,fe23c5
162.201,Portugal,2010,110.9507217,162,a49519
163.201,Paraguay,2010,69.46308899,163,71a452
164.201,Pacific island small states,2010,76.95755768,164,ebe9cb
166.201,Qatar,2010,116.7449188,166,83ef3e
167.201,Romania,2010,94.22975922,167,d6b897
169.201,Rwanda,2010,29.78907967,169,7266a1
170.201,South Asia,2010,57.15044022,170,edef51
172.201,Sudan,2010,38.68647003,172,1193ba
173.201,Senegal,2010,33.87356186,173,d8973b
175.201,Solomon Islands,2010,44.90666962,175,ecae78
177.201,El Salvador,2010,65.15145874,177,259a6e
178.201,San Marino,2010,98.16914368,178,87fd3b
180.201,Serbia,2010,92.35556793,180,6d31bf
182.201,Sao Tome and Principe,2010,52.85504913,182,6ddcb9
184.201,Slovak Republic,2010,93.24912262,184,36d711
185.201,Slovenia,2010,97.35134125,185,d1aa05
186.201,Sweden,2010,97.61177826,186,72ddd2
187.201,Swaziland,2010,57.95843124,187,c985df
189.201,Seychelles,2010,77.1853714,189,3d2d7b
190.201,Syrian Arab Republic,2010,72.74725342,190,48a9fd
192.201,Chad,2010,13.59148979,192,6c6b1b
194.201,Thailand,2010,86.01194763,194,a2b7c1
195.201,Tajikistan,2010,78.50789642,195,279c77
197.201,Timor-Leste,2010,54.64944839,197,2d79f6
198.201,Tonga,2010,107.4886627,198,e8a123
200.201,Tunisia,2010,92.1767807,200,edf404
201.201,Turkey,2010,80.67488861,201,d7153e
203.201,Tanzania,2010,28.42046928,203,7e380b
204.201,Uganda,2010,24.40863037,204,e92904
205.201,Ukraine,2010,94.21549225,205,c951ec
206.201,Uruguay,2010,96.25766754,206,66b989
207.201,United States,2010,93.69606781,207,768685
208.201,Uzbekistan,2010,103.7833023,208,db800e
209.201,St. Vincent and the Grenadines,2010,108.8453522,209,68d122
210.201,"Venezuela, RB",2010,86.15046692,210,6cba5d
213.201,Vanuatu,2010,59.46823883,213,d16ad2
214.201,West Bank and Gaza,2010,88.83231354,214,a0f1b4
215.201,Samoa,2010,93.59246826,215,f56806
216.201,"Yemen, Rep.",2010,33.81505966,216,876440
217.201,South Africa,2010,96.99088287,217,35fda1
218.201,"Congo, Dem. Rep.",2010,29.84732056,218,7c927d
1.2011,Aruba,2011,99.73133087,1,f3a826
3.2011,Afghanistan,2011,36.45946121,3,c69153
4.2011,Angola,2011,24.80102921,4,a42522
7.2011,Argentina,2011,96.6324234,7,354bf9
10.2011,Antigua and Barbuda,2011,105.6608505,10,530670
11.2011,Australia,2011,129.2534637,11,ceafb5
12.2011,Austria,2011,95.9903183,12,593905
13.2011,Azerbaijan,2011,98.44712067,13,213598
14.2011,Burundi,2011,21.57512093,14,461758
15.2011,Belgium,2011,104.8052216,15,5cb4c9
16.2011,Benin,2011,36.12411118,16,373616
17.2011,Burkina Faso,2011,20.8346405,17,e71b56
18.2011,Bangladesh,2011,54.49618912,18,fa6c37
19.2011,Bulgaria,2011,90.81906891,19,5c7772
20.2011,Bahrain,2011,99.44783783,20,3ae11c
23.2011,Belarus,2011,104.4809265,23,027a12
24.2011,Belize,2011,84.42958832,24,42ab0c
25.2011,Bermuda,2011,83.46627808,25,027ed3
26.2011,Bolivia,2011,77.44023895,26,a001af
28.2011,Barbados,2011,111.0150528,28,93409a
29.2011,Brunei Darussalam,2011,102.8672867,29,d1a713
30.2011,Bhutan,2011,71.18366241,30,bb2254
32.2011,Central African Republic,2011,12.9348402,32,dba867
33.2011,Canada,2011,102.314003,33,cd6a7b
34.2011,Switzerland,2011,94.92984009,34,77dcd8
36.2011,Chile,2011,91.23091888,36,349507
37.2011,China,2011,87.28199768,37,d2eaf2
39.2011,Cameroon,2011,43.2121315,39,73a7dd
41.2011,Colombia,2011,101.2594223,41,2f7373
43.2011,Cabo Verde,2011,98.07202911,43,07dee4
44.2011,Costa Rica,2011,103.8797379,44,1bf429
45.2011,Cuba,2011,89.4333725,45,c484b1
48.2011,Cyprus,2011,93.532547,48,852add
49.2011,Czech Republic,2011,96.08248138,49,1fef42
50.2011,Germany,2011,99.13101959,50,17d53e
51.2011,Djibouti,2011,35.34117126,51,60a8b0
52.2011,Dominica,2011,100.1219101,52,bc1cd4
53.2011,Denmark,2011,123.8323975,53,89da12
54.2011,Dominican Republic,2011,79.71623993,54,8a4bf1
55.2011,Algeria,2011,99.54859924,55,bd6acc
56.2011,Ecuador,2011,85.74360657,56,09f199
57.2011,"Egypt, Arab Rep.",2011,84.6709671,57,ff11f8
58.2011,Euro area,2011,106.8368378,58,a356c2
60.2011,Spain,2011,129.2632294,60,20a8df
61.2011,Estonia,2011,108.5942307,61,f0a96d
63.2011,Finland,2011,109.8868332,63,c909b1
64.2011,Fiji,2011,94.14766693,64,bbb7ef
65.2011,France,2011,110.4690018,65,e3772a
69.2011,United Kingdom,2011,97.92384338,69,976912
71.2011,Ghana,2011,53.99507141,71,317dba
72.2011,Guinea,2011,29.40506935,72,b47b54
76.2011,Greece,2011,106.3422089,76,4902a4
79.2011,Guatemala,2011,62.20569992,79,11760e
81.2011,Guyana,2011,113.4918976,81,bc88a2
82.2011,"Hong Kong SAR, China",2011,85.87985992,82,85a72d
83.2011,Honduras,2011,81.24958038,83,5aa588
84.2011,Croatia,2011,99.89122009,84,d7e045
86.2011,Hungary,2011,99.67447662,86,f14e46
87.2011,Indonesia,2011,81.55735016,87,35536a
89.2011,India,2011,66.28901672,89,967ce3
90.2011,Ireland,2011,119.5365677,90,eb2131
91.2011,"Iran, Islamic Rep.",2011,81.32687378,91,e3f25e
93.2011,Iceland,2011,108.9829407,93,b3c92e
94.2011,Israel,2011,102.7504807,94,4c197d
95.2011,Italy,2011,99.96131134,95,ad79ef
96.2011,Jamaica,2011,91.0623703,96,5eedd6
97.2011,Jordan,2011,90.61724854,97,674027
98.2011,Japan,2011,101.9184036,98,fcf29f
101.2011,Kyrgyz Republic,2011,87.9917984,101,1407c0
104.2011,St. Kitts and Nevis,2011,96.26500702,104,e01fa2
105.2011,"Korea, Rep.",2011,95.9907608,105,89088f
108.2011,Lao PDR,2011,40.03895187,108,ed2615
109.2011,Lebanon,2011,76.41705322,109,5caa7f
110.2011,Liberia,2011,40.64488983,110,1ed5dd
112.2011,St. Lucia,2011,93.30818939,112,b17b65
113.2011,Liechtenstein,2011,101.0673828,113,b0ddce
114.2011,Sri Lanka,2011,100.6904526,114,197042
115.2011,Lesotho,2011,61.03525925,115,93b12b
116.2011,Lithuania,2011,105.2801895,116,74a788
117.2011,Luxembourg,2011,102.6069412,117,507672
118.2011,Latvia,2011,96.94554138,118,c5f5bb
119.2011,"Macao SAR, China",2011,95.95365906,119,eec526
121.2011,Morocco,2011,60.62752914,121,32e087
123.2011,Moldova,2011,88.66706085,123,9791bc
124.2011,Madagascar,2011,35.65288162,124,f92bcb
126.2011,Mexico,2011,87.21147919,126,41937b
128.2011,Middle income,2011,71.70014954,128,bf919c
130.2011,Mali,2011,36.92602158,130,daa6a4
131.2011,Malta,2011,88.37117767,131,1a591a
133.2011,Middle East & North Africa (developing only),2011,75.02661133,133,aaed09
134.2011,Montenegro,2011,91.07325745,134,479fb3
137.2011,Mozambique,2011,24.37236977,137,a40a9b
138.2011,Mauritania,2011,20.53030968,138,85fa35
139.2011,Mauritius,2011,96.25118256,139,26160d
140.2011,Malawi,2011,32.30305862,140,0ce65b
141.2011,Malaysia,2011,66.29528809,141,ff3ea3
142.2011,North America,2011,94.51560211,142,247ce5
145.2011,Niger,2011,11.49137974,145,6687e1
148.2011,Netherlands,2011,127.6199875,148,fb61c8
149.2011,Norway,2011,112.4106216,149,988455
150.2011,Nepal,2011,62.93560028,150,0e1d58
151.2011,New Zealand,2011,122.7116013,151,a2238e
152.2011,Oman,2011,95.2745285,152,c14c36
153.2011,Pakistan,2011,29.86536026,153,82d220
154.2011,Panama,2011,72.48095703,154,1e36b3
155.2011,Peru,2011,91.0358963,155,36c572
159.2011,Poland,2011,96.68074799,159,5ff03b
160.2011,Puerto Rico,2011,79.85411835,160,fe23c5
162.2011,Portugal,2011,112.0079575,162,a49519
163.2011,Paraguay,2011,71.3888092,163,71a452
164.2011,Pacific island small states,2011,77.2014389,164,ebe9cb
166.2011,Qatar,2011,117.2262421,166,83ef3e
167.2011,Romania,2011,95.08763123,167,d6b897
168.2011,Russian Federation,2011,90.75830078,168,c29b4d
169.2011,Rwanda,2011,31.90233994,169,7266a1
170.2011,South Asia,2011,60.28223038,170,edef51
172.2011,Sudan,2011,35.32107925,172,1193ba
173.2011,Senegal,2011,39.10522842,173,d8973b
175.2011,Solomon Islands,2011,45.58266068,175,ecae78
176.2011,Sierra Leone,2011,39.11193085,176,50df2d
177.2011,El Salvador,2011,67.30193329,177,259a6e
178.2011,San Marino,2011,95.61550903,178,87fd3b
180.2011,Serbia,2011,92.2256012,180,6d31bf
182.2011,Sao Tome and Principe,2011,65.29637909,182,6ddcb9
183.2011,Suriname,2011,97.14428711,183,b17fc6
184.2011,Slovak Republic,2011,93.82293701,184,36d711
185.2011,Slovenia,2011,97.31954956,185,d1aa05
186.2011,Sweden,2011,96.39289093,186,72ddd2
187.2011,Swaziland,2011,59.06610107,187,c985df
189.2011,Seychelles,2011,78.8037796,189,3d2d7b
190.2011,Syrian Arab Republic,2011,74.00402069,190,48a9fd
192.2011,Chad,2011,14.25109005,192,6c6b1b
194.2011,Thailand,2011,89.92463684,194,a2b7c1
195.2011,Tajikistan,2011,79.92954254,195,279c77
197.2011,Timor-Leste,2011,57.17435074,197,2d79f6
198.2011,Tonga,2011,102.5347977,198,e8a123
200.2011,Tunisia,2011,93.30848694,200,edf404
201.2011,Turkey,2011,84.99221802,201,d7153e
204.2011,Uganda,2011,23.34856987,204,e92904
205.2011,Ukraine,2011,92.47975159,205,c951ec
207.2011,United States,2011,93.76413727,207,768685
208.2011,Uzbekistan,2011,104.0033188,208,db800e
209.2011,St. Vincent and the Grenadines,2011,99.86595154,209,68d122
210.2011,"Venezuela, RB",2011,87.04350281,210,6cba5d
214.2011,West Bank and Gaza,2011,87.87859344,214,a0f1b4
215.2011,Samoa,2011,92.25550842,215,f56806
216.2011,"Yemen, Rep.",2011,35.7186203,216,876440
217.2011,South Africa,2011,99.85677338,217,35fda1
218.2011,"Congo, Dem. Rep.",2011,31.8642292,218,7c927d
1.2012,Aruba,2012,112.1154938,1,f3a826
3.2012,Afghanistan,2012,38.26145935,3,c69153
7.2012,Argentina,2012,111.9157867,7,354bf9
10.2012,Antigua and Barbuda,2012,112.8780212,10,530670
11.2012,Australia,2012,131.6352539,11,ceafb5
12.2012,Austria,2012,95.66716003,12,593905
13.2012,Azerbaijan,2012,99.53073883,13,213598
14.2012,Burundi,2012,24.21676064,14,461758
15.2012,Belgium,2012,105.8534927,15,5cb4c9
17.2012,Burkina Faso,2012,23.18195915,17,e71b56
18.2012,Bangladesh,2012,57.19301987,18,fa6c37
19.2012,Bulgaria,2012,91.00776672,19,5c7772
23.2012,Belarus,2012,104.4155426,23,027a12
24.2012,Belize,2012,86.07498169,24,42ab0c
25.2012,Bermuda,2012,81.07129669,25,027ed3
26.2012,Bolivia,2012,78.30101013,26,a001af
29.2012,Brunei Darussalam,2012,108.5009995,29,d1a713
30.2012,Bhutan,2012,76.0641098,30,bb2254
32.2012,Central African Republic,2012,12.09358025,32,dba867
33.2012,Canada,2012,110.8796997,33,cd6a7b
34.2012,Switzerland,2012,94.74610901,34,77dcd8
36.2012,Chile,2012,90.58561707,36,349507
37.2012,China,2012,89.98155212,37,d2eaf2
39.2012,Cameroon,2012,46.43761063,39,73a7dd
40.2012,"Congo, Rep.",2012,49.83697128,40,c0faa9
41.2012,Colombia,2012,96.80563354,41,2f7373
43.2012,Cabo Verde,2012,100.8786011,43,07dee4
44.2012,Costa Rica,2012,106.3794632,44,1bf429
45.2012,Cuba,2012,90.42835999,45,c484b1
48.2012,Cyprus,2012,96.18628693,48,852add
49.2012,Czech Republic,2012,96.6446991,49,1fef42
50.2012,Germany,2012,98.48339081,50,17d53e
51.2012,Djibouti,2012,38.0960083,51,60a8b0
53.2012,Denmark,2012,125.302803,53,89da12
54.2012,Dominican Republic,2012,80.24830627,54,8a4bf1
56.2012,Ecuador,2012,87.55991364,56,09f199
57.2012,"Egypt, Arab Rep.",2012,85.45742798,57,ff11f8
58.2012,Euro area,2012,106.6888504,58,a356c2
60.2012,Spain,2012,131.3908539,60,20a8df
61.2012,Estonia,2012,106.5165634,61,f0a96d
63.2012,Finland,2012,110.2011566,63,c909b1
64.2012,Fiji,2012,92.92861176,64,bbb7ef
65.2012,France,2012,110.1696701,65,e3772a
69.2012,United Kingdom,2012,95.49732971,69,976912
71.2012,Ghana,2012,54.90964127,71,317dba
76.2012,Greece,2012,107.0709686,76,4902a4
79.2012,Guatemala,2012,62.5085907,79,11760e
81.2012,Guyana,2012,108.7402191,81,bc88a2
82.2012,"Hong Kong SAR, China",2012,105.1826935,82,85a72d
83.2012,Honduras,2012,80.41854858,83,5aa588
84.2012,Croatia,2012,100.2989731,84,d7e045
86.2012,Hungary,2012,100.5454407,86,f14e46
87.2012,Indonesia,2012,83.88964844,87,35536a
89.2012,India,2012,69.44381714,89,967ce3
90.2012,Ireland,2012,120.4009705,90,eb2131
91.2012,"Iran, Islamic Rep.",2012,83.443573,91,e3f25e
93.2012,Iceland,2012,111.3521118,93,b3c92e
94.2012,Israel,2012,102.4980698,94,4c197d
95.2012,Italy,2012,98.44474792,95,ad79ef
97.2012,Jordan,2012,89.04923248,97,674027
98.2012,Japan,2012,102.0065765,98,fcf29f
99.2012,Kazakhstan,2012,102.5352173,99,2f36b6
100.2012,Kenya,2012,64.50212097,100,a84f56
104.2012,St. Kitts and Nevis,2012,80.77256775,104,e01fa2
108.2012,Lao PDR,2012,43.32484818,108,ed2615
109.2012,Lebanon,2012,74.27333832,109,5caa7f
112.2012,St. Lucia,2012,90.4177475,112,b17b65
113.2012,Liechtenstein,2012,101.4656906,113,b0ddce
114.2012,Sri Lanka,2012,102.3373337,114,197042
115.2012,Lesotho,2012,62.26047897,115,93b12b
116.2012,Lithuania,2012,103.4929581,116,74a788
117.2012,Luxembourg,2012,101.7549591,117,507672
118.2012,Latvia,2012,96.03437042,118,c5f5bb
119.2012,"Macao SAR, China",2012,95.89147949,119,eec526
121.2012,Morocco,2012,63.43785858,121,32e087
123.2012,Moldova,2012,88.96159363,123,9791bc
124.2012,Madagascar,2012,37.12868118,124,f92bcb
126.2012,Mexico,2012,89.03488159,126,41937b
128.2012,Middle income,2012,73.27134705,128,bf919c
129.2012,"Macedonia, FYR",2012,82.43080902,129,a0b9ed
131.2012,Malta,2012,88.12834167,131,1a591a
133.2012,Middle East & North Africa (developing only),2012,75.69631195,133,aaed09
134.2012,Montenegro,2012,91.20754242,134,479fb3
137.2012,Mozambique,2012,24.39707947,137,a40a9b
138.2012,Mauritania,2012,24.46398926,138,85fa35
139.2012,Mauritius,2012,97.83621979,139,26160d
140.2012,Malawi,2012,32.40901184,140,0ce65b
141.2012,Malaysia,2012,68.50145721,141,ff3ea3
142.2012,North America,2012,95.33847809,142,247ce5
145.2012,Niger,2012,12.75708008,145,6687e1
148.2012,Netherlands,2012,128.7436829,148,fb61c8
149.2012,Norway,2012,110.1724014,149,988455
150.2012,Nepal,2012,67.14823151,150,0e1d58
151.2012,New Zealand,2012,122.3879166,151,a2238e
153.2012,Pakistan,2012,30.85643959,153,82d220
154.2012,Panama,2012,86.30966187,154,1e36b3
155.2012,Peru,2012,88.11624146,155,36c572
158.2012,Papua New Guinea,2012,34.39984131,158,fbaa3c
159.2012,Poland,2012,96.94193268,159,5ff03b
160.2012,Puerto Rico,2012,82.34680176,160,fe23c5
162.2012,Portugal,2012,113.1319885,162,a49519
163.2012,Paraguay,2012,77.51495361,163,71a452
164.2012,Pacific island small states,2012,76.44393158,164,ebe9cb
167.2012,Romania,2012,94.2260437,167,d6b897
168.2012,Russian Federation,2012,94.16396332,168,c29b4d
169.2012,Rwanda,2012,32.82526016,169,7266a1
170.2012,South Asia,2012,63.11830139,170,edef51
172.2012,Sudan,2012,38.86635971,172,1193ba
175.2012,Solomon Islands,2012,47.00785065,175,ecae78
176.2012,Sierra Leone,2012,46.6980896,176,50df2d
177.2012,El Salvador,2012,69.31687927,177,259a6e
178.2012,San Marino,2012,95.9369812,178,87fd3b
180.2012,Serbia,2012,92.63726044,180,6d31bf
182.2012,Sao Tome and Principe,2012,76.09545135,182,6ddcb9
184.2012,Slovak Republic,2012,94.14866638,184,36d711
185.2012,Slovenia,2012,97.18160248,185,d1aa05
186.2012,Sweden,2012,97.57887268,186,72ddd2
187.2012,Swaziland,2012,60.32360077,187,c985df
189.2012,Seychelles,2012,79.78292847,189,3d2d7b
190.2012,Syrian Arab Republic,2012,74.5934906,190,48a9fd
192.2012,Chad,2012,14.27567005,192,6c6b1b
194.2012,Thailand,2012,89.40236664,194,a2b7c1
195.2012,Tajikistan,2012,82.09594727,195,279c77
198.2012,Tonga,2012,92.8507309,198,e8a123
201.2012,Turkey,2012,83.78385925,201,d7153e
203.2012,Tanzania,2012,32.63491058,203,7e380b
205.2012,Ukraine,2012,96.69046021,205,c951ec
207.2012,United States,2012,93.85697937,207,768685
209.2012,St. Vincent and the Grenadines,2012,98.96179962,209,68d122
210.2012,"Venezuela, RB",2012,89.2720108,210,6cba5d
214.2012,West Bank and Gaza,2012,86.74040985,214,a0f1b4
215.2012,Samoa,2012,90.37651062,215,f56806
216.2012,"Yemen, Rep.",2012,36.92398071,216,876440
217.2012,South Africa,2012,103.4790802,217,35fda1
218.2012,"Congo, Dem. Rep.",2012,32.15768051,218,7c927d
220.2012,Zimbabwe,2012,46.5474205,220,5922f5
3.2013,Afghanistan,2013,38.25856018,3,c69153
